brand,name,ym,km,trans,price
2, K7 프리미어 하이브리드 시그니처,2019,70444,1,3330
3, 그랜저IG 2.2 VGT 프리미엄,2017,50557,1,2230
3, 그랜저IG 3.0 GDI 익스클루시브,2017,147423,1,1770
3, LF 소나타 1.6 터보 스타일,2016,65358,1,1490
3, 소나타뉴라이즈 LPI 스타일,2018,113820,1,1190
3, 그랜저HG HG240 MODERN,2016,78848,1,1520
1, G70 2.0T,2020,3423,1,3850
3, 소나타(DN8) 2.0 프리미엄,2019,76725,1,1930
2, 더뉴k3 1.6 VGT 트렌디,2016,134966,1,999
2, 더뉴K5(2세대) 2.0,2018,46565,1,1760
1, EQ900 3.8 GDI AWD,2017,113142,1,3690
3, 아반떼(CN7) 1.6 LPI 모던,2020,42357,1,2350
1, G80 2.2D AWD,2018,150000,1,2849
3, 아반떼AD 1.6 GDI 스마트,2017,49993,1,1300
6, SM7노바 2.0 LPe,2018,92065,1,1320
1, 더뉴G70 가솔린 3.3T 2WD,2021,12190,1,4599
4, 어메이징 뉴 크루즈5 1.4 터보 LTZ,2016,113680,1,720
2, 모닝 어반 시그니처,2020,20000,1,1350
1, G90 3.8 GDI AWD,2020,2763,1,9390
3, 그랜저IG 2.2 VGT 프리미엄,2017,181823,1,1549
6, 더 뉴 SM6 2.0 LPe SE Plus,2021,13678,1,2320
2, K7 프리미어 2.5 GDI,2020,6832,1,3125
2, 더뉴k3 1.6 GDI 트렌디,2016,32327,1,1200
2, 올뉴K7 3.0 GDI 리미티드,2018,79752,1,2499
2, 올뉴K7 3.0 GDI 리미티드,2018,72505,1,2090
3, 그랜저IG 2.4 GDI 모던,2017,101304,1,1670
2, K7 프리미어 3.0 GDI,2020,6900,1,3590
6, XM3 1.3 TCe 260 RE 시그니처,2020,20685,1,2120
3, i30(PD) 1.4 터보 프리미엄,2017,19834,1,1820
6, SM6 2.0 GDe,2017,18357,1,1659
3, 소나타뉴라이즈 1.7 디젤 프리미엄,2018,71864,1,2050
3, 소나타(DN8) 2.0 프리미엄,2019,2052,1,2290
3, 그랜저 IG 하이브리드 익스클루시브 스페셜,2017,218445,1,1869
6, SM6 1.5 DCI,2018,48491,1,1480
3, 소나타(DN8) 1.6 터보 인스퍼레이션,2021,2884,1,2399
2, 더뉴모닝 디럭스,2016,47343,1,680
3, 더 뉴 그랜저 IG LPI 3.0 모던(렌터카),2020,15044,1,3000
3, 더 뉴 그랜저 IG 하이브리드 캘리그래피,2020,29198,1,4190
6, SM6 2.0 LPe,2016,41699,1,1360
1, G70 3.3T 스포츠,2019,22712,1,3800
3, LF 소나타 2.0 스타일,2017,65783,1,1250
3, 아반떼AD 1.6 VGT 스마트,2016,58902,1,1139
3, 소나타뉴라이즈 2.0 모던,2017,59580,1,1830
2, 더뉴레이 프레스티지,2020,12102,1,1360
3, 아슬란 G330 익스클루시브,2016,77153,1,1950
6, XM3 1.3 TCe 260 RE 시그니처,2020,36444,1,2100
2, 올뉴K3 G1.6 프레스티지,2020,21037,1,1860
1, G80(RG3) 2.2 디젤 AWD,2020,4726,1,6700
6, SM3 네오 SE,2018,33142,1,1090
2, 더뉴레이 럭셔리,2018,84044,1,1070
4, 더 넥스트 스파크 1.0 가솔린 LTZ,2017,37756,1,840
3, 그랜저IG 2.4 GDI 프리미엄,2017,24279,1,2450
2, K5 SX 1.7 디젤 노블레스,2016,160991,1,1300
3, 더뉴아이오닉 플러그인 Q,2019,14227,1,2920
3, LF 소나타 1.7 E-VGT 스마트,2016,191994,1,840
2, 모닝 어반 프레스티지,2020,35215,1,1050
2, 더뉴K7 3.0 GDI 프레스티지,2016,240401,1,850
3, 아반떼AD 1.6 VGT 스마트,2017,131413,1,990
3, 아반떼AD 1.6 GDI 밸류 플러스,2018,112982,1,1140
3, 벨로스터(JS) 1.4 터보 모던,2018,92369,1,1160
1, EQ900 3.3 T-GDI AWD,2016,65768,1,3550
1, G80 3.8 GDI AWD,2017,102997,1,3000
2, 더뉴레이 트렌디,2018,118970,1,870
3, 더 뉴 그랜저 IG 하이브리드 익스클루시브,2019,17861,1,3830
2, 올뉴K7 3.3 GDI 노블레스 스페셜,2018,41042,1,2650
6, SM6 2.0 GDe,2018,78535,1,1320
3, 그랜저IG 3.0 GDI 익스클루시브,2018,90383,1,2520
3, 소나타(DN8) LPI 모던,2020,10635,1,2250
1, G70 2.2D AWD,2019,48792,1,3770
4, 더뉴말리부 1.3 E-터보 프리미어,2019,39683,1,2050
3, 아반떼AD 1.6 T-GDI 스포츠,2016,41215,1,1550
1, G80 3.8 GDI,2017,83830,1,2850
2, 올뉴K7 3.3 GDI 노블레스 스페셜,2019,53970,1,2650
3, 그랜저IG 3.0 GDI 익스클루시브,2017,36856,1,2990
2, 올뉴K7하이브리드 노블레스,2018,46245,1,2650
2, 더뉴K5(2세대) 2.0,2018,66490,1,1770
2, 레이 밴,2017,32737,1,880
2, 올뉴K7 2.4 GDI 리미티드,2017,120254,1,1670
3, 아반떼(CN7) 1.6 터보 N Line 인스퍼레이션,2020,19130,1,2530
2, 올뉴K3 G1.6 럭셔리,2018,103778,1,989
1, EQ900 5.0 GDI AWD,2016,66655,1,4050
1, G80 3.3 GDI,2018,134012,1,3089
2, 더뉴레이 트렌디,2018,16684,1,1119
2, 더K9 3.3 GDI,2018,81446,1,3650
3, 그랜저IG 3.0 GDI 익스클루시브,2017,63641,1,2130
3, 그랜저IG 3.0 GDI 익스클루시브,2017,47128,1,2550
3, 그랜저IG 3.0 GDI 익스클루시브,2017,103751,1,1929
2, 올뉴K3 G1.6 프레스티지,2018,85886,1,1550
2, 올뉴K7 3.0 LPI 럭셔리,2016,191800,1,1040
3, 더뉴아반떼AD 1.6,2018,111862,1,1239
3, 더뉴아반떼AD 1.6,2018,22623,1,1600
4, 더뉴스파크 LT,2018,60059,1,800
2, 올뉴K7 R 2.2 프레스티지,2016,90052,1,1760
2, K7 프리미어 2.5 GDI,2019,97181,1,2279
3, 더 뉴 그랜저 IG 2.5 프리미엄 초이스,2020,66776,1,2870
3, 더뉴아반떼AD 1.6,2018,36148,1,1520
6, XM3 1.6 GTe LE Plus,2020,3400,1,1960
2, 더뉴모닝 스마트,2016,18025,1,670
3, 아반떼AD 1.6 VGT 스마트 스페셜,2017,140000,1,949
3, 더 뉴 그랜저 IG 하이브리드 캘리그래피,2020,73015,1,3699
3, i30(PD) 1.6 터보 N 라인,2020,31049,0,1950
3, 소나타뉴라이즈 2.0 스마트 초이스,2018,76701,1,1649
3, 더 뉴 그랜저 IG LPI 3.0 익스클루시브(장애인),2020,40039,1,3420
2, 올뉴모닝(JA) 럭셔리,2017,48113,1,850
4, 올뉴말리부 2.0 터보 LT,2018,78541,1,1549
1, 더뉴G70 가솔린 3.3T 2WD,2021,2792,1,4450
1, EQ900 3.8 GDI AWD,2016,100754,1,3300
1, G90 3.3 T AWD,2019,58813,1,6440
2, 레이 럭셔리,2017,57021,1,960
3, 아반떼AD 1.6 GDI 프리미엄,2016,53906,1,1650
4, 어메이징 뉴 크루즈 1.4 터보 LT 디럭스팩,2016,102508,1,780
2, 레이 프레스티지,2017,86667,1,990
3, 소나타뉴라이즈 LPI 모던,2017,170000,1,1099
1, G80 3.3 T AWD,2016,54348,1,3480
3, 아반떼AD 1.6 T-GDI 스포츠,2016,37927,1,1610
2, 올뉴K7 2.4 GDI 프레스티지,2016,42659,1,2149
3, 아반떼AD 1.6 GDI 모던,2016,114850,1,1160
2, 올뉴K7 3.3 GDI 리미티드 에디션,2016,97919,1,1990
6, SM6 2.0 LPe,2016,44481,1,1550
2, 더K9 3.3 T-GDI AWD,2018,124370,1,3890
1, G70 2.0T,2019,36329,1,3890
1, G90 3.8 GDI AWD,2018,87000,1,6689
2, 올뉴모닝(JA) 터보 프레스티지,2019,53311,1,1190
4, 더뉴말리부 1.3 E-터보 프리미어,2020,43080,1,2200
2, 올뉴K7 3.0 LPI 럭셔리,2017,169531,1,1390
3, LF 소나타 1.7 E-VGT 스마트,2016,146128,1,1140
2, K5 MX 2.0 프레스티지,2017,57576,1,1680
3, 3DH G380 익스클루시브,2016,75603,1,2450
2, K5 MX 2.0 프레스티지,2016,94329,1,1390
3, 더뉴아반떼AD 1.6,2018,64042,1,1380
4, 더 넥스트 스파크 1.0 가솔린 LTZ,2016,55315,1,820
1, G90 3.8 GDI,2018,65098,1,5850
2, 올뉴K7 R 2.2 리미티드,2017,104753,1,2030
3, 아반떼AD 1.6 GDI 스타일,2016,47028,1,999
2, 올뉴K7 2.4 GDI 리미티드,2018,143246,1,1620
3, 그랜저IG 2.2 VGT 프리미엄,2017,135024,1,1800
3, 더 뉴 그랜저 IG 3.3 캘리그래피,2019,17845,1,3825
3, 아반떼AD 1.6 T-GDI 스포츠,2017,98483,1,1360
1, G80(RG3) 2.5 가솔린 터보 AWD,2020,22998,1,5980
2, K7 프리미어 하이브리드 시그니처,2020,10054,1,3890
2, 올뉴K7 R 2.2 리미티드,2017,107078,1,1789
2, 올뉴K7 3.0 LPI 럭셔리,2018,71267,1,1899
2, K5 SX 2.0 프레스티지,2017,73623,1,1599
6, XM3 1.6 GTe LE Plus,2021,7512,1,2000
2, 쏘울 EV EV,2018,48800,1,1540
3, 그랜저HG HG300 PREMIUM,2016,47369,1,1690
3, LF 소나타 2.0 터보 익스클루시브,2016,106244,1,1680
2, 더뉴k3 2세대 1.6 가솔린 시그니처,2021,2309,1,2220
3, 그랜저IG 3.0 LPI 모던 베이직(렌터카),2018,91556,1,1750
2, 올뉴K3 G1.6 노블레스,2020,10268,1,1999
3, 소나타뉴라이즈 2.0 모던,2018,52838,1,1800
4, 더뉴스파크 프리미어,2019,23729,1,949
2, 올뉴K7 R 2.2 리미티드,2017,127850,1,1620
2, 더뉴k3 1.6 GDI 트렌디,2016,87454,1,1010
3, 3DH G330 모던,2016,52401,1,2050
2, 올뉴K3 G1.6 스탠다드,2020,44000,1,1500
2, 올뉴모닝(JA) LPI 럭셔리,2017,129307,1,639
3, 더 뉴 그랜저 IG 하이브리드 익스클루시브,2020,24296,1,4050
4, 더뉴스파크 LS,2019,39427,1,830
2, K5 3세대 2.0 시그니처,2019,17911,1,3380
2, 올뉴K7 2.4 GDI 프레스티지,2016,149489,1,1420
1, G70 3.3T 스포츠 AWD,2018,22453,1,3890
3, 엑센트신형 1.4VVT 모던,2016,17402,1,930
2, 더뉴K5(2세대) 2.0,2018,72409,1,1890
3, 벨로스터(JS) 2.0 N,2019,59063,0,2350
2, K5 SX 2.0 LPI 럭셔리,2016,97728,1,1180
2, 쏘울 EV EV,2017,45501,1,1520
3, LF소나타 하이브리드 2.0 모던,2016,59187,1,1890
6, SM6 2.0 GDe,2016,29703,1,1550
1, G90 3.8 GDI AWD,2019,7810,1,5790
3, 벨로스터(JS) 2.0 N,2019,45800,0,2380
3, 더 뉴 그랜저 IG LPI 3.0 고급형(택시형),2020,100740,1,2250
1, G80 3.8 GDI AWD,2017,36451,1,2800
3, 더뉴아반떼AD 1.6,2018,92261,1,1299
3, 더뉴아반떼AD 1.6,2019,14810,1,1450
1, G80 3.3 GDI AWD,2016,53300,1,3570
1, EQ900 3.3 T-GDI AWD,2016,71139,1,3590
6, SM6 2.0 LPe,2018,58665,1,1690
3, 더 뉴 그랜저 IG LPI 3.0 고급형 VPI패키지(택시형),2020,78177,1,2450
2, 올뉴K3 5도어 GT 시그니처,2020,33973,1,2299
2, 더뉴레이 프레스티지,2020,10795,1,1390
3, 그랜저IG 2.4 GDI 프리미엄,2017,138000,1,1759
1, G80 3.3 GDI,2019,69925,1,3149
2, 올뉴K7 R 2.2 프레스티지,2018,50382,1,2149
3, 소나타(DN8) 2.0 스마트,2019,35559,1,1960
2, 더뉴K5(2세대) 2.0 LPI,2018,66340,1,1580
3, i30(PD) 1.6 디젤 스마트,2017,98583,1,1199
2, 레이 럭셔리,2017,5516,1,1090
3, 그랜저HG HG300 PREMIUM,2016,54220,1,1760
3, i30(PD) 1.4 터보 스타일,2017,95501,1,1150
2, 올뉴모닝(JA) 프레스티지,2020,15116,1,1150
2, 올뉴K7 3.3 GDI 리미티드 에디션,2016,87953,1,2090
6, SM6 1.6 TCe,2016,74999,1,1790
3, 그랜저IG 3.0 GDI 익스클루시브,2018,77801,1,2100
2, K5 3세대 1.6 터보 노블레스,2020,10854,1,2850
6, XM3 1.3 TCe 260 RE 시그니처,2020,14000,1,2290
2, 올뉴K7 3.3 GDI 노블레스 스페셜,2017,80000,1,1849
1, G70 2.0T,2019,41844,1,3670
5, 뉴체어맨W CW600 4TRONIC,2016,113600,1,1950
2, K7 프리미어 하이브리드 시그니처,2019,35172,1,3490
3, 그랜저 IG 하이브리드 익스클루시브,2018,36555,1,3050
1, G70 2.2D AWD,2019,14538,1,3980
1, G80(RG3) 3.5 가솔린 터보 AWD,2020,27237,1,6690
3, 아반떼AD 1.6 GDI 밸류 플러스,2018,59496,1,1259
3, LF 소나타 2.0 스마트,2017,44659,1,1530
2, 더뉴K5(2세대) 2.0 LPI,2019,90000,1,1749
2, K7 프리미어 2.5 GDI,2019,30753,1,2699
3, i30(PD) 1.6 터보 스포츠 프리미엄,2017,73472,1,1790
3, 그랜저 IG 하이브리드 익스클루시브 스페셜,2019,3517,1,3550
2, 더뉴k3 1.6 GDI 트렌디,2016,58765,1,1220
2, 더뉴k3 1.6 GDI 디럭스,2016,81717,1,1060
3, 그랜저IG 3.0 LPI 익스클루시브,2017,81166,1,2400
3, 아반떼AD 1.6 VGT 스마트,2017,80000,1,1089
3, 그랜저IG 3.0 GDI 익스클루시브,2018,123335,1,1720
4, 더뉴스파크 LT,2018,13567,1,950
2, K7 프리미어 3.0 LPI,2019,45353,1,2799
4, 더뉴말리부 1.3 E-터보 LT,2019,8594,1,2100
3, 소나타뉴라이즈 1.7 디젤 스마트,2018,76218,1,1550
2, 더K9 3.8 GDI AWD,2018,66440,1,4399
2, K5 3세대 LPG 2.0 노블레스,2020,24255,1,2950
2, 더뉴레이 럭셔리,2018,95966,1,990
3, 소나타뉴라이즈 2.0 모던,2018,89179,1,1660
2, 올뉴K7 3.0 GDI 리미티드,2018,125218,1,1890
2, K5 MX 2.0 LPI 럭셔리,2016,74769,1,1150
2, 올뉴K3 G1.6 프레스티지,2018,23339,1,1640
3, 소나타(DN8) 2.0 인스퍼레이션,2019,51491,1,2480
1, G80 3.3 T AWD,2017,66086,1,3350
4, 더뉴스파크 LT,2019,36755,1,920
3, 더뉴i40 1.7 VGT PYL,2016,162085,1,1290
2, 레이 밴,2017,53139,1,999
2, 올뉴K7 3.0 LPI 프레스티지,2016,66261,1,2450
2, K7 프리미어 2.5 GDI,2020,43819,1,2650
3, 그랜저IG 2.4 GDI 프리미엄,2017,88753,1,2590
3, 벨로스터(JS) 2.0 N,2018,33589,0,2470
1, EQ900 3.8 GDI AWD,2016,90345,1,3270
3, 아반떼AD 1.6 GDI 스마트,2016,90000,1,1080
4, 더 넥스트 스파크 1.0 가솔린 LTZ,2017,42086,1,830
3, 더뉴아반떼AD 1.6,2018,94458,1,1239
2, 레이 디럭스,2017,137442,1,760
2, 더 뉴 K5 하이브리드 2세대 프레스티지,2018,48133,1,1939
3, 아반떼AD 1.6 VGT 스마트,2017,99384,1,980
3, 그랜저HG LPG HG300 MODERN,2016,178719,1,950
2, 올뉴K3 G1.6 럭셔리,2018,95782,1,1250
3, 벨로스터(JS) 1.6 터보 스포츠 코어,2018,55645,0,1830
2, 더뉴레이 트렌디,2018,106403,1,869
2, 더뉴레이 럭셔리,2018,88220,1,1060
1, G80 3.3 GDI,2017,71305,1,2799
2, 더뉴k3 1.6 GDI 노블레스,2016,95000,1,1050
3, 소나타뉴라이즈 LPI 모던,2018,74500,1,1599
2, K8 3.5 2WD,2021,69,1,4750
2, 더뉴레이 럭셔리,2018,87447,1,1099
1, G80 3.3 GDI AWD,2019,52848,1,3670
6, SM3 네오 PE,2016,45201,1,830
2, 더뉴레이 스탠다드,2021,3566,1,1380
2, 올뉴K7 3.0 GDI 노블레스,2019,97898,1,2170
3, 그랜저IG 3.0 LPI 모던,2017,126380,1,1920
1, G70 3.3T 스포츠 AWD,2020,49033,1,4379
3, 소나타뉴라이즈 2.0 스마트 초이스,2019,41808,1,1799
2, 더뉴k3 1.6 GDI 트렌디,2017,82797,1,1200
2, 더뉴k3 1.6 GDI 디럭스,2016,135851,1,790
1, G80 3.3 GDI AWD,2017,17302,1,4499
2, 올뉴K3 G1.6 럭셔리,2018,115799,1,1039
4, 더 넥스트 스파크 1.0 가솔린 LT,2016,40822,1,730
3, 소나타(DN8) 1.6 터보 프리미엄 패밀리,2019,29409,1,2299
3, 그랜저IG 3.0 LPI 익스클루시브,2018,63554,1,2790
2, 올뉴K3 G1.6 럭셔리,2018,15332,1,1260
3, 아반떼AD 1.6 GDI 모던,2016,67892,1,1399
3, 더뉴벨로스터 1.6 터보 GDI,2016,76337,1,1420
4, 더뉴말리부 1.3 E-터보 프리미어,2019,42071,1,2049
2, K5 3세대 2.0 프레스티지,2020,29499,1,2850
6, SM6 2.0 LPe,2017,116727,1,1149
2, 더K9 3.8 GDI,2018,76692,1,3690
2, 더K9 3.8 GDI AWD,2018,71597,1,3960
1, G70 3.3T 스포츠 AWD,2019,24075,1,3470
3, 그랜저IG 3.0 GDI 익스클루시브,2017,98000,1,2130
2, 더뉴k3 1.6 GDI 트렌디,2016,46392,1,1130
4, 올뉴말리부 1.5 터보 LTZ,2017,76767,1,1550
1, EQ900 5.0 GDI AWD 리무진,2017,87098,1,4799
3, 아반떼AD 1.6 T-GDI 스포츠,2017,87449,1,1280
3, 더 뉴 그랜저 IG 하이브리드 익스클루시브,2019,41599,1,3750
6, SM6 2.0 GDe,2017,44854,1,1370
3, 더뉴아반떼AD 1.6,2018,70236,1,1599
1, EQ900 3.8 GDI AWD,2016,26485,1,5100
3, 그랜저IG 2.2 VGT 프리미엄,2017,90271,1,2149
1, EQ900 3.8 GDI,2016,105531,1,2990
2, 더뉴레이 프레스티지,2019,27316,1,1350
3, 그랜저 IG 하이브리드 익스클루시브 스페셜,2017,58553,1,2850
3, 소나타뉴라이즈 1.7 디젤 스마트,2017,69326,1,1599
1, G80 3.3 GDI AWD,2018,82964,1,3499
3, 소나타뉴라이즈 2.0 프리미엄 스페셜,2018,99809,1,1660
3, 아반떼AD 1.6 T-GDI 스포츠,2018,73226,1,1150
3, 그랜저IG 3.3 GDI 셀러브리티,2018,65631,1,2740
2, K7 프리미어 3.0 GDI,2020,37242,1,3499
1, EQ900 5.0 GDI AWD,2016,136077,1,3499
1, EQ900 3.3 T-GDI AWD,2018,22029,1,5199
2, 올뉴K7 2.4 GDI 리미티드,2017,55174,1,2250
1, G90 5.0 GDI AWD,2019,62189,1,7310
2, 더K9 3.8 GDI,2018,50355,1,3750
3, 소나타뉴라이즈 2.0 모던,2018,81963,1,1539
2, 더뉴레이 럭셔리,2018,81685,1,1030
1, G80 3.3 GDI AWD,2016,149588,1,2299
3, 그랜저HG HG240 MODERN,2016,94364,1,1499
2, 올뉴K7하이브리드 노블레스,2018,193993,1,1820
2, 올뉴K7 2.4 GDI 리미티드,2017,52727,1,2220
3, LF소나타 하이브리드 2.0 모던,2016,68069,1,1750
2, K5 3세대 LPG 2.0 프레스티지,2020,50000,1,2490
2, K7 프리미어 3.0 LPI(랜터카),2019,48885,1,2850
3, 소나타뉴라이즈 2.0 모던,2018,80122,1,1570
2, 올뉴K3 5도어 GT 플러스,2018,61422,1,2080
1, G70 2.0T,2018,133354,1,2649
1, G80 3.3 GDI AWD,2016,218678,1,2099
2, K5 MX 2.0 LPI 프레스티지,2017,67980,1,1460
3, 소나타(DN8) LPI 모던(장애인),2020,7202,1,2450
2, K7 프리미어 3.0 GDI,2019,51198,1,3299
1, G80 3.8 GDI AWD,2017,116797,1,2999
3, 벨로스터(JS) 1.4 터보 모던,2018,112770,1,1089
2, 더뉴레이 밴,2020,13054,1,1210
2, 올뉴K7 2.4 GDI 리미티드,2017,55829,1,1895
2, 더K9 3.8 GDI,2018,39221,1,3890
3, 아반떼AD 1.6 GDI 모던,2018,24431,1,1569
4, 올뉴말리부 1.5 터보 LS,2018,94837,1,1180
3, 더뉴아반떼AD 1.6,2019,38117,1,1720
4, 더뉴스파크 LS,2018,40958,1,820
3, 그랜저IG 2.4 GDI 모던 베이직(렌터카),2017,43427,1,1970
2, 더뉴k3 2세대 1.6 가솔린 시그니처,2021,2515,1,2440
3, 벨로스터(JS) 2.0 N,2018,41805,0,1850
4, 더 넥스트 스파크 1.0 가솔린 LT,2017,60175,1,790
3, 엑센트신형 1.4VVT 스마트,2017,56334,1,780
3, 아반떼AD 1.6 GDI 밸류 플러스,2018,119518,1,1090
2, 더K9 3.8 GDI AWD,2018,54776,1,3950
3, 3DH G330 모던 AWD,2016,81714,1,2025
3, 아반떼AD 1.6 GDI 스마트,2017,64624,1,1300
1, G80(RG3) 2.5 가솔린 터보 AWD,2020,21147,1,6650
3, 그랜저IG 2.2 VGT 프리미엄,2017,102000,1,1799
3, 그랜저IG 3.0 GDI 익스클루시브,2017,38159,1,2420
3, 그랜저IG 2.4 GDI 프리미엄,2017,40395,1,2210
3, LF 소나타 LPI 프리미엄,2016,79000,1,1320
2, 올뉴K7 3.0 LPI 프레스티지,2017,232812,1,1549
2, 더뉴레이 프레스티지,2018,24947,1,1399
3, 소나타뉴라이즈 LPI 모던,2017,152641,1,1149
1, G80 3.3 GDI,2018,77660,1,2999
2, 더뉴k3 1.6 GDI 트렌디,2016,71926,1,1190
4, 더 넥스트 스파크 퍼팩트 블랙,2016,73596,1,820
1, G90 5.0 GDI AWD,2019,66492,1,6895
1, G80 3.8 GDI,2018,85673,1,3690
2, 올뉴K3 G1.6 럭셔리,2018,113192,1,1120
2, 올뉴모닝(JA) LPI 럭셔리,2017,15428,1,1100
2, 더뉴k3 1.6 VGT 트렌디,2017,109360,1,1050
2, 올뉴K7 3.0 LPI 럭셔리,2017,102142,1,1690
3, LF소나타 하이브리드 2.0 모던,2017,59713,1,1990
2, 올뉴K7 3.0 LPI 프레스티지,2016,128162,1,1599
3, 그랜저IG 2.2 VGT 프리미엄,2018,147405,1,2050
3, 아반떼AD 1.6 VGT 스마트 스페셜,2017,82511,1,1269
3, 벨로스터(JS) 1.4 터보 모던,2018,110996,1,1089
3, 벨로스터(JS) 2.0 N,2019,23298,0,2480
3, 아반떼AD 1.6 GDI 밸류 플러스,2017,69099,1,1280
1, G80 3.3 GDI AWD,2018,68499,1,3690
2, 올뉴모닝(JA) LPI 럭셔리,2019,22777,1,1270
3, 소나타뉴라이즈 2.0 모던,2018,78752,1,1690
3, 더뉴i40 PYL,2016,101112,1,1350
2, 올뉴모닝(JA) 럭셔리,2017,82103,1,790
3, i30(PD) 1.6 디젤 스마트,2017,72311,1,1320
3, 소나타뉴라이즈 LPI 모던,2018,211981,1,950
2, 올뉴K7 3.0 LPI 럭셔리,2017,29923,1,2190
2, 더뉴k3 1.6 GDI 트렌디,2018,35223,1,1369
2, 올뉴K7 3.0 LPI 럭셔리,2016,83562,1,1589
4, 더 넥스트 스파크 퍼팩트 블랙,2016,77089,1,830
6, SM6 1.5 DCI,2018,110309,1,1290
3, LF소나타 하이브리드 2.0 모던,2017,94362,1,1750
1, G70 2.2D,2018,91420,1,2850
1, G80 3.3 GDI AWD,2017,148339,1,2490
2, 더뉴k3 1.6 VGT 프레스티지,2017,80385,1,1250
1, G80(RG3) 2.5 가솔린 터보 AWD,2020,20530,1,6190
2, 올뉴K7 2.4 GDI 리미티드,2017,78470,1,1899
1, G80 3.3 GDI AWD,2017,205381,1,1890
3, LF 소나타 2.0 터보 익스클루시브,2016,81662,1,1600
1, EQ900 3.8 GDI AWD,2016,147482,1,3490
2, K5 MX 2.0 프레스티지,2016,43307,1,1560
1, G80 3.8 GDI AWD,2018,82480,1,3590
2, 올뉴모닝(JA) 밴,2017,26416,1,619
2, 올뉴K3 G1.6 럭셔리,2018,115401,1,1139
1, EQ900 3.8 GDI AWD,2016,45000,1,4500
1, EQ900 3.8 GDI AWD,2017,177035,1,3019
2, 올뉴모닝(JA) 디럭스,2017,50948,1,720
3, 아반떼AD 1.6 T-GDI 스포츠,2016,64000,1,1260
3, i30(PD) 1.6 터보 스포츠 프리미엄,2017,34844,1,1790
2, 올뉴K3 G1.6 럭셔리,2018,30940,1,1410
2, K7 프리미어 하이브리드 노블레스,2019,52137,1,3390
3, LF 소나타 2.0 스마트,2016,47691,1,1350
6, SM6 2.0 GDe,2016,36210,1,1450
3, 그랜저IG 3.0 GDI 익스클루시브,2017,157996,1,1539
2, 올뉴K7 2.4 GDI 리미티드,2017,43441,1,2249
2, 더K9 3.3 GDI AWD,2020,3197,1,5750
4, 볼트EV EV 프리미어,2019,44835,1,2599
2, 올뉴K7 3.0 GDI 리미티드,2018,121142,1,1940
3, 그랜저IG 3.0 GDI 익스클루시브,2016,119728,1,1689
3, 그랜저HG LPG HG300 MODERN,2016,139510,1,1350
3, 벨로스터(JS) 1.4 터보 모던,2018,109778,1,1089
2, K7 프리미어 3.0 GDI,2019,61344,1,3150
2, 더뉴모닝 디럭스,2016,77171,1,720
3, 3DH G330 프리미엄,2016,104433,1,2199
2, 올뉴K3 G1.6 럭셔리,2018,9936,1,1610
6, SM6 1.6 TCe,2016,68390,1,1249
1, G80 3.3 GDI AWD,2017,190896,1,2349
3, 그랜저IG 2.4 GDI 프리미엄,2017,72343,1,1740
3, i30(PD) 1.6 터보 스포츠 프리미엄,2017,15833,1,1950
6, 더 뉴 SM6 1.3 TCe SE,2021,10653,1,2070
1, G80 3.3 GDI,2019,55676,1,3290
1, G90 3.8 GDI AWD,2020,47698,1,7070
2, 올뉴K3 G1.6 럭셔리,2018,103637,1,1089
2, K5 3세대 1.6 터보 프레스티지,2021,3354,1,2930
6, SM7노바 2.0 LPe,2016,215536,1,840
2, 더뉴K5(2세대) 2.0 LPI,2018,93271,1,1460
2, 올뉴K7 3.0 LPI 프레스티지,2016,109433,1,1799
2, 더뉴K5(2세대) 2.0,2018,34400,1,1670
1, G90 5.0 GDI AWD,2019,43059,1,7900
3, 더뉴아반떼AD 1.6,2018,83885,1,1389
2, 더뉴레이 스탠다드,2020,39283,1,1240
2, 올뉴모닝(JA) LPI 디럭스,2018,48695,1,729
3, 아반떼AD 1.6 T-GDI 스포츠,2016,50283,1,1790
3, 그랜저IG 2.4 GDI 프리미엄,2018,49421,1,2520
3, 소나타뉴라이즈 LPI 스타일,2018,64242,1,1390
4, 더뉴말리부 1.6 디젤 LT,2019,50177,1,2049
6, SM6 1.5 DCI,2017,110143,1,990
1, EQ900 3.8 GDI AWD,2016,173802,1,2990
1, G80 3.3 GDI,2018,30110,1,3650
2, 더K9 3.8 GDI AWD,2018,55523,1,3770
1, G80(RG3) 2.5 가솔린 터보 AWD,2020,18558,1,6469
3, 소나타(DN8) LPI 스마트(렌터카),2019,61365,1,1899
1, G80 3.3 GDI AWD,2017,152120,1,2299
2, K8 3.5 4WD,2021,5473,1,4600
2, 더뉴레이 럭셔리,2019,28848,1,1250
3, 소나타(DN8) 2.0 프리미엄 패밀리,2020,29022,1,2350
2, 더뉴k3 1.6 GDI 트렌디,2017,45935,1,1350
3, 소나타뉴라이즈 2.0 모던,2018,103193,1,1620
2, 올뉴K7하이브리드 노블레스 스페셜,2018,50657,1,2810
2, K7 프리미어 3.0 GDI,2019,20285,1,3035
3, 벨로스터(JS) 1.6 터보 스포츠 코어,2020,33203,1,2100
3, 그랜저 IG 하이브리드 익스클루시브,2017,51126,1,2420
1, G80 3.3 GDI,2017,123062,1,2239
1, G70 2.0T AWD,2017,57768,1,2980
2, 올뉴K7 2.4 GDI 리미티드,2018,56766,1,1959
4, 더 넥스트 스파크 1.0 가솔린 LT,2018,23531,1,750
